# JD           time(JD) x                y              z               vx          vy           vz
2458736.500000 0.852675 -12902534.899228 21875465.950794 -7390140.217448 -791.531374 523.164769 3043.300509
2458736.500000 0.853370 -12949549.263343 21906445.725633 -7207131.925054 -774.420154 508.694935 3052.743530
2458736.500000 0.854065 -12995536.928364 21936550.002413 -7023563.225325 -757.387750 494.039371 3061.951201
2458736.500000 0.854760 -13040501.849929 21965767.232267 -6839447.982724 -740.436846 479.199456 3070.922601
2458736.500000 0.855455 -13084449.492869 21994086.792038 -6654800.535853 -723.569961 464.176906 3079.656986
2458736.500000 0.856150 -13127385.902097 22021498.414388 -6469635.405555 -706.789549 448.973567 3088.153681
2458736.500000 0.856845 -13169317.123730 22047991.832716 -6283967.113052 -690.098061 433.591286 3096.412012
2458736.500000 0.857540 -13210249.203889 22073556.780422 -6097810.179566 -673.497952 418.031908 3104.431305
2458736.500000 0.858235 -13250188.188692 22098182.990906 -5911179.126319 -656.991674 402.297281 3112.210885
2458736.500000 0.858930 -13289140.124258 22121860.197569 -5724088.474532 -640.581680 386.389249 3119.750078
2458736.500000 0.859625 -13327111.056706 22144578.133809 -5536552.745428 -624.270423 370.309660 3127.048210
2458736.500000 0.860320 -13364107.032155 22166326.533027 -5348586.460229 -608.060356 354.060359 3134.104605
2458736.500000 0.861015 -13400134.096723 22187095.128623 -5160204.140157 -591.953933 337.643193 3140.918590
2458736.500000 0.861710 -13435198.296530 22206873.653998 -4971420.306434 -575.953605 321.060008 3147.489491
2458736.500000 0.862404 -13469305.677695 22225651.842550 -4782249.480281 -560.061827 304.312650 3153.816632
2458736.500000 0.863099 -13502462.286336 22243419.427679 -4592706.182922 -544.281051 287.402965 3159.899340
2458736.500000 0.863794 -13534674.168572 22260166.142787 -4402804.935577 -528.613731 270.332801 3165.736939
2458736.500000 0.864489 -13565947.370523 22275881.721272 -4212560.259468 -513.062318 253.104002 3171.328757
2458736.500000 0.865184 -13596288.159413 22290556.098274 -4021986.726987 -497.629228 235.718464 3176.674149
2458736.500000 0.865879 -13625704.135864 22304180.425536 -3831099.219095 -482.316641 218.178380 3181.772666
2458736.500000 0.866574 -13654203.397876 22316746.308616 -3639912.731857 -467.126650 200.486053 3186.623930
2458736.500000 0.867269 -13681794.044303 22328245.353847 -3448442.261535 -452.061347 182.643787 3191.227561
2458736.500000 0.867964 -13708484.173994 22338669.167563 -3256702.804391 -437.122827 164.653883 3195.583182
2458736.500000 0.868659 -13734281.885801 22348009.356096 -3064709.356688 -422.313182 146.518647 3199.690414
2458736.500000 0.869354 -13759195.278577 22356257.525780 -2872476.914687 -407.634505 128.240381 3203.548878
2458736.500000 0.870049 -13783232.451173 22363405.282948 -2680020.474650 -393.088889 109.821388 3207.158196
2458736.500000 0.870744 -13806401.502439 22369444.233934 -2487355.032840 -378.678427 91.263972 3210.517990
2458736.500000 0.871438 -13828710.531229 22374365.985070 -2294495.585517 -364.405212 72.570436 3213.627881
2458736.500000 0.872133 -13850167.636392 22378162.142691 -2101457.128945 -350.271337 53.743084 3216.487491
2458736.500000 0.872828 -13870780.916781 22380824.313129 -1908254.659385 -336.278896 34.784218 3219.096442
2458736.500000 0.873523 -13890558.471248 22382344.102717 -1714903.173099 -322.429980 15.696143 3221.454354
2458736.500000 0.874218 -13909508.398643 22382713.117790 -1521417.666348 -308.726684 -3.518839 3223.560850
2458736.500000 0.874913 -13927638.797818 22381922.964680 -1327813.135396 -295.171100 -22.858424 3225.415551
2458736.500000 0.875608 -13944957.956193 22379965.500672 -1134104.599047 -281.765271 -42.320268 3227.018113
2458736.500000 0.876303 -13961475.262354 22376834.048529 -940307.207750 -268.510950 -61.901782 3228.368395
2458736.500000 0.876998 -13977200.503465 22372522.461448 -746436.159603 -255.409784 -81.600292 3229.466328
2458736.500000 0.877693 -13992143.467239 22367024.593361 -552506.652769 -242.463420 -101.413120 3230.311844
2458736.500000 0.878388 -14006313.941388 22360334.298200 -358533.885413 -229.673506 -121.337593 3230.904874
2458736.500000 0.879083 -14019721.713625 22352445.429896 -164533.055699 -217.041687 -141.371033 3231.245350
2458736.500000 0.879778 -14032376.571662 22343351.842379 29480.638210 -204.569612 -161.510766 3231.333203
2458736.500000 0.880473 -14044288.303214 22333047.389581 223491.998150 -192.258926 -181.754116 3231.168366
2458736.500000 0.881167 -14055466.695991 22321525.925433 417485.825957 -180.111278 -202.098407 3230.750770
2458736.500000 0.881862 -14065921.537708 22308781.303866 611446.923467 -168.128314 -222.540963 3230.080347
2458736.500000 0.882557 -14075662.616077 22294807.378811 805360.092517 -156.311682 -243.079108 3229.157027
2458736.500000 0.883252 -14084699.718811 22279598.004200 999210.134942 -144.663028 -263.710168 3227.980743
2458736.500000 0.883947 -14093042.633622 22263147.033964 1192981.852578 -133.183999 -284.431466 3226.551427
2458736.500000 0.884642 -14100701.148224 22245448.322033 1386660.047262 -121.876243 -305.240326 3224.869009
2458736.500000 0.885337 -14107685.050328 22226495.722340 1580229.520831 -110.741406 -326.134074 3222.933422
2458736.500000 0.886032 -14114004.272868 22206283.382437 1773675.084492 -99.781076 -347.110001 3220.744634
2458736.500000 0.886727 -14119669.570074 22184807.110495 1966981.602462 -88.996504 -368.165224 3218.302821
2458736.500000 0.887422 -14124691.984599 22162063.297847 2160133.957575 -78.388823 -389.296798 3215.608232
2458736.500000 0.888117 -14129082.559411 22138048.336468 2353117.032681 -67.959165 -410.501774 3212.661115
2458736.500000 0.888812 -14132852.337476 22112758.618329 2545915.710634 -57.708663 -431.777208 3209.461720
2458736.500000 0.889507 -14136012.361762 22086190.535403 2738514.874286 -47.638451 -453.120154 3206.010297
2458736.500000 0.890202 -14138573.675236 22058340.479662 2930899.406489 -37.749659 -474.527664 3202.307092
2458736.500000 0.890896 -14140547.320865 22029204.843078 3123054.190096 -28.043422 -495.996792 3198.352357
2458736.500000 0.891591 -14141944.341617 21998780.017624 3314964.107959 -18.520872 -517.524594 3194.146340
2458736.500000 0.892286 -14142775.780458 21967062.395273 3506614.042929 -9.183141 -539.108121 3189.689289
2458736.500000 0.892981 -14143052.680356 21934048.367996 3697988.877861 -0.031363 -560.744428 3184.981454
2458736.500000 0.893676 -14142786.084279 21899734.327765 3889073.495606 8.933331 -582.430569 3180.023084
2458736.500000 0.894371 -14141987.035193 21864116.666554 4079852.779015 17.709807 -604.163598 3174.814428
2458736.500000 0.895066 -14140666.576065 21827191.776335 4270311.610943 26.296933 -625.940568 3169.355734
2458736.500000 0.895761 -14138835.749864 21788956.049079 4460434.874241 34.693576 -647.758533 3163.647253
2458736.500000 0.896456 -14136505.691737 21749406.203954 4650207.495756 42.898671 -669.614528 3157.689270
2458736.500000 0.897151 -14133688.041812 21708540.752503 4839614.643339 50.911521 -691.505486 3151.482281
2458736.500000 0.897846 -14130394.612247 21666358.816886 5028641.566942 58.731554 -713.428305 3145.026852
2458736.500000 0.898541 -14126637.215343 21622859.519774 5217273.516590 66.358201 -735.379883 3138.323551
2458736.500000 0.899236 -14122427.663404 21578041.983839 5405495.742304 73.790889 -757.357118 3131.372942
2458736.500000 0.899931 -14117777.768733 21531905.331755 5593293.494107 81.029049 -779.356908 3124.175592
2458736.500000 0.900625 -14112699.343632 21484448.686194 5780652.022023 88.072108 -801.376151 3116.732068
2458736.500000 0.901320 -14107204.200403 21435671.169827 5967556.576074 94.919496 -823.411745 3109.042936
2458736.500000 0.902015 -14101304.151351 21385571.905327 6153992.406282 101.570642 -845.460587 3101.108762
2458736.500000 0.902710 -14095011.008776 21334150.015367 6339944.762671 108.024975 -867.519576 3092.930112
2458736.500000 0.903405 -14088336.584982 21281404.622618 6525398.895263 114.281924 -889.585610 3084.507554
2458736.500000 0.904100 -14081292.692272 21227334.849753 6710340.054081 120.340918 -911.655587 3075.841652
2458736.500000 0.904795 -14073891.142948 21171939.819445 6894753.489148 126.201385 -933.726404 3066.932974
2458736.500000 0.905490 -14066143.749313 21115218.654366 7078624.450486 131.862756 -955.794960 3057.782086
2458736.500000 0.906185 -14058062.323669 21057170.477188 7261938.188119 137.324458 -977.858153 3048.389553
2458736.500000 0.906880 -14049658.709503 20997794.759913 7444680.032678 142.585994 -999.912876 3038.755982
2458736.500000 0.907575 -14040944.915778 20937092.828333 7626835.742564 147.647250 -1021.956002 3028.882180
2458736.500000 0.908270 -14031933.006139 20875066.620801 7808391.217528 152.508241 -1043.984395 3018.769022
2458736.500000 0.908965 -14022635.044263 20811718.076058 7989332.357412 157.168981 -1065.994921 3008.417386
2458736.500000 0.909659 -14013063.093830 20747049.132845 8169645.062057 161.629485 -1087.984444 2997.828146
2458736.500000 0.910354 -14003229.218519 20681061.729903 8349315.231303 165.889767 -1109.949829 2987.002179
2458736.500000 0.911049 -13993145.482008 20613757.805973 8528328.764993 169.949842 -1131.887942 2975.940360
2458736.500000 0.911744 -13982823.947976 20545139.299794 8706671.562966 173.809724 -1153.795647 2964.643566
2458736.500000 0.912439 -13972276.680101 20475208.150109 8884329.525064 177.469427 -1175.669809 2953.112671
2458736.500000 0.913134 -13961515.742064 20403966.295657 9061288.551128 180.928965 -1197.507293 2941.348553
2458736.500000 0.913829 -13950553.197541 20331415.675179 9237534.540999 184.188354 -1219.304964 2929.352086
2458736.500000 0.914524 -13939401.110213 20257558.227417 9413053.394517 187.247608 -1241.059687 2917.124147
2458736.500000 0.915219 -13928071.543757 20182395.891110 9587831.011525 190.106740 -1262.768326 2904.665611
2458736.500000 0.915914 -13916576.561853 20105930.605000 9761853.291863 192.765766 -1284.427748 2891.977354
2458736.500000 0.916609 -13904928.228179 20028164.307827 9935106.135372 195.224700 -1306.034816 2879.060253
2458736.500000 0.917304 -13893138.570835 19949099.296420 10107575.560278 197.483631 -1327.586408 2865.915220
2458736.500000 0.917999 -13881219.435007 19868739.708624 10279248.193452 199.543035 -1349.079461 2852.543364
2458736.500000 0.918694 -13869182.607260 19787090.272283 10450110.856820 201.403509 -1370.510932 2838.945854
2458736.500000 0.919388 -13857039.874132 19704155.715508 10620150.372399 203.065652 -1391.877780 2825.123859
2458736.500000 0.920083 -13844803.022160 19619940.766411 10789353.562202 204.530064 -1413.176961 2811.078551
2458736.500000 0.920778 -13832483.837884 19534450.153104 10957707.248245 205.797342 -1434.405432 2796.811098
2458736.500000 0.921473 -13820094.107841 19447688.603700 11125198.252544 206.868086 -1455.560152 2782.322671
2458736.500000 0.922168 -13807645.618569 19359660.846309 11291813.397113 207.742893 -1476.638077 2767.614438
2458736.500000 0.922863 -13795150.156608 19270371.609045 11457539.503967 208.422362 -1497.636165 2752.687571
2458736.500000 0.923558 -13782619.508494 19179825.620018 11622363.395122 208.907093 -1518.551373 2737.543239
2458736.500000 0.924253 -13770065.460768 19088027.607342 11786271.892594 209.197682 -1539.380659 2722.182612
2458736.500000 0.924948 -13757499.799965 18994982.299127 11949251.818396 209.294730 -1560.120979 2706.606860
2458736.500000 0.925643 -13744934.312626 18900694.423486 12111289.994544 209.198835 -1580.769292 2690.817151
2458736.500000 0.926338 -13732380.785288 18805168.708531 12272373.243054 208.910595 -1601.322554 2674.814657
2458736.500000 0.927033 -13719851.004489 18708409.882373 12432488.385940 208.430609 -1621.777723 2658.600548
2458736.500000 0.927728 -13707356.651629 18610423.025142 12591622.401401 207.759549 -1642.131785 2642.176028
2458736.500000 0.928423 -13694908.884372 18511214.970508 12749763.045652 206.898458 -1662.381868 2625.542483
2458736.500000 0.929117 -13682518.697618 18410793.097095 12906898.316693 205.848491 -1682.525143 2608.701354
2458736.500000 0.929812 -13670197.086214 18309164.783700 13063016.212601 204.610804 -1702.558782 2591.654082
2458736.500000 0.930507 -13657955.045011 18206337.409116 13218104.731452 203.186555 -1722.479957 2574.402107
2458736.500000 0.931202 -13645803.568856 18102318.352141 13372151.871322 201.576899 -1742.285840 2556.946870
2458736.500000 0.931897 -13633753.652598 17997114.991568 13525145.630288 199.782993 -1761.973603 2539.289813
2458736.500000 0.932592 -13621816.291086 17890734.706194 13677074.006427 197.805992 -1781.540418 2521.432375
2458736.500000 0.933287 -13610002.479169 17783184.874813 13827924.997814 195.647054 -1800.983456 2503.375998
2458736.500000 0.933982 -13598323.211696 17674472.876222 13977686.602527 193.307334 -1820.299890 2485.122122
2458736.500000 0.934677 -13586789.483515 17564606.089216 14126346.818642 190.787989 -1839.486890 2466.672189
2458736.500000 0.935372 -13575412.289474 17453591.892590 14273893.644234 188.090175 -1858.541630 2448.027638
2458736.500000 0.936067 -13564202.624424 17341437.665139 14420315.077382 185.215049 -1877.461281 2429.189912
2458736.500000 0.936762 -13553171.483211 17228150.785659 14565599.116160 182.163766 -1896.243015 2410.160450
2458736.500000 0.937457 -13542329.860686 17113738.632945 14709733.758646 178.937483 -1914.884003 2390.940694
2458736.500000 0.938151 -13531688.576326 16998208.916147 14852707.196620 175.537427 -1933.381463 2371.532117
2458736.500000 0.938846 -13521257.603100 16881570.939018 14994508.556867 171.965158 -1951.732830 2351.936354
2458736.500000 0.939541 -13511046.658897 16763834.485817 15135127.247917 168.222341 -1969.935605 2332.155085
2458736.500000 0.940236 -13501065.461554 16645009.340902 15274552.678359 164.310639 -1987.987289 2312.189994
2458736.500000 0.940931 -13491323.728908 16525105.288630 15412774.256780 160.231715 -2005.885384 2292.042762
2458736.500000 0.941626 -13481831.178797 16404132.113357 15549781.391768 155.987233 -2023.627391 2271.715071
2458736.500000 0.942321 -13472597.529057 16282099.599442 15685563.491913 151.578855 -2041.210810 2251.208604
2458736.500000 0.943016 -13463632.497525 16159017.531241 15820109.965801 147.008247 -2058.633143 2230.525041
2458736.500000 0.943711 -13454945.802039 16034895.693111 15953410.222021 142.277070 -2075.891891 2209.666066
2458736.500000 0.944406 -13446547.160435 15909743.869409 16085453.669161 137.386989 -2092.984556 2188.633360
2458736.500000 0.945101 -13438446.290550 15783571.844493 16216229.715809 132.339666 -2109.908637 2167.428605
2458736.500000 0.945796 -13430652.910222 15656389.402721 16345727.770554 127.136766 -2126.661637 2146.053483
2458736.500000 0.946491 -13423176.737288 15528206.328448 16473937.241983 121.779951 -2143.241057 2124.509676
2458736.500000 0.947186 -13416027.489584 15399032.406032 16600847.538684 116.270885 -2159.644397 2102.798866
2458736.500000 0.947880 -13409214.884948 15268877.419831 16726448.069247 110.611232 -2175.869159 2080.922735
2458736.500000 0.948575 -13402748.401907 15137751.447105 16850728.469186 104.802716 -2191.912904 2058.882995
2458736.500000 0.949270 -13396636.399592 15005665.935208 16973679.435508 98.847351 -2207.773477 2036.681492
2458736.500000 0.949965 -13390886.910103 14872632.731768 17095291.975329 92.747235 -2223.448803 2014.320113
2458736.500000 0.950660 -13385507.965501 14738663.684456 17215557.095804 86.504467 -2238.936808 1991.800747
2458736.500000 0.951355 -13380507.597844 14603770.640949 17334465.804086 80.121144 -2254.235420 1969.125280
2458736.500000 0.952050 -13375893.839195 14467965.448920 17452009.107330 73.599364 -2269.342564 1946.295599
2458736.500000 0.952745 -13371674.721612 14331259.956043 17568178.012691 66.941225 -2284.256166 1923.313592
2458736.500000 0.953440 -13367858.277156 14193666.009992 17682963.527323 60.148825 -2298.974154 1900.181146
2458736.500000 0.954135 -13364452.537887 14055195.458442 17796356.658381 53.224263 -2313.494452 1876.900148
2458736.500000 0.954830 -13361465.535866 13915860.149067 17908348.413018 46.169635 -2327.814988 1853.472485
2458736.500000 0.955525 -13358905.303152 13775671.929541 18018929.798390 38.987041 -2341.933688 1829.900045
2458736.500000 0.956220 -13356779.871806 13634642.647538 18128091.821650 31.678578 -2355.848478 1806.184714
2458736.500000 0.956915 -13355097.273889 13492784.150732 18235825.489954 24.246344 -2369.557284 1782.328380
2458736.500000 0.957609 -13353865.541459 13350108.286798 18342121.810455 16.692437 -2383.058033 1758.332930
2458736.500000 0.958304 -13353092.706578 13206626.903410 18446971.790309 9.018956 -2396.348651 1734.200251
2458736.500000 0.958999 -13352786.493406 13062352.089008 18550366.702933 1.228048 -2409.427141 1709.932255
2458736.500000 0.959694 -13352953.230341 12917297.023465 18652299.028765 -6.677910 -2422.291852 1685.530963
2458736.500000 0.960389 -13353598.850477 12771475.195769 18752761.590095 -14.696475 -2434.941233 1660.998428
2458736.500000 0.961084 -13354729.286879 12624900.094929 18851747.209233 -22.825207 -2447.373732 1636.336702
2458736.500000 0.961779 -13356350.472614 12477585.209951 18949248.708492 -31.061663 -2459.587796 1611.547839
2458736.500000 0.962474 -13358468.340749 12329544.029844 19045258.910181 -39.403401 -2471.581874 1586.633889
2458736.500000 0.963169 -13361088.824350 12180790.043616 19139770.636614 -47.847981 -2483.354414 1561.596907
2458736.500000 0.963864 -13364217.856483 12031336.740276 19232776.710100 -56.392960 -2494.903864 1536.438944
2458736.500000 0.964559 -13367861.370216 11881197.608830 19324269.952951 -65.035897 -2506.228672 1511.162053
2458736.500000 0.965254 -13372025.298615 11730386.138287 19414243.187479 -73.774351 -2517.327286 1485.768287
2458736.500000 0.965949 -13376715.574747 11578915.817655 19502689.235995 -82.605878 -2528.198154 1460.259698
2458736.500000 0.966644 -13381938.131678 11426800.135943 19589600.920809 -91.528038 -2538.839724 1434.638339
2458736.500000 0.967338 -13387698.902474 11274052.582157 19674971.064234 -100.538390 -2549.250444 1408.906263
2458736.500000 0.968033 -13394003.820203 11120686.645306 19758792.488580 -109.634490 -2559.428763 1383.065521
2458736.500000 0.968728 -13400858.817930 10966715.814398 19841058.016159 -118.813899 -2569.373128 1357.118167
2458736.500000 0.969423 -13408269.505815 10812153.752285 19921760.735709 -128.074137 -2579.082066 1331.066271
2458736.500000 0.970118 -13416240.075359 10657014.885580 20000894.906483 -137.412569 -2588.554457 1304.911983
2458736.500000 0.970813 -13424774.328583 10501313.850583 20078455.109090 -146.826516 -2597.789272 1278.657474
2458736.500000 0.971508 -13433876.067494 10345065.283598 20154435.924148 -156.313297 -2606.785485 1252.304916
2458736.500000 0.972203 -13443549.094102 10188283.820929 20228831.932274 -165.870233 -2615.542071 1225.856479
2458736.500000 0.972898 -13453797.210417 10030984.098883 20301637.714087 -175.494644 -2624.058003 1199.314336
2458736.500000 0.973593 -13464624.218448 9873180.753762 20372847.850205 -185.183851 -2632.332254 1172.680657
2458736.500000 0.974288 -13476033.920202 9714888.421873 20442456.921245 -194.935175 -2640.363797 1145.957614
2458736.500000 0.974983 -13488030.117690 9556121.739519 20510459.507826 -204.745934 -2648.151607 1119.147379
2458736.500000 0.975678 -13500616.612921 9396895.343006 20576850.190565 -214.613451 -2655.694657 1092.252122
2458736.500000 0.976372 -13513797.207903 9237223.868638 20641623.550080 -224.535045 -2662.991920 1065.274015
2458736.500000 0.977067 -13527575.704646 9077121.952720 20704774.166990 -234.508036 -2670.042371 1038.215230
2458736.500000 0.977762 -13541955.905159 8916604.231557 20766296.621912 -244.529746 -2676.844982 1011.077937
2458736.500000 0.978457 -13556941.611450 8755685.341454 20826185.495464 -254.597494 -2683.398727 983.864309
2458736.500000 0.979152 -13572536.625529 8594379.918714 20884435.368264 -264.708601 -2689.702579 956.576516
2458736.500000 0.979847 -13588744.255697 8432702.699912 20941041.218224 -274.860367 -2695.755634 929.216742
2458736.500000 0.980542 -13605565.708023 8270668.848565 20995999.714953 -285.050011 -2701.557497 901.787228
2458736.500000 0.981237 -13623001.629140 8108293.641811 21049307.978242 -295.274727 -2707.107913 874.290226
2458736.500000 0.981932 -13641052.665678 7945592.356785 21100963.127892 -305.531712 -2712.406624 846.727990
2458736.500000 0.982627 -13659719.464265 7782580.270625 21150962.283698 -315.818161 -2717.453375 819.102775
2458736.500000 0.983322 -13679002.671530 7619272.660467 21199302.565458 -326.131268 -2722.247908 791.416832
2458736.500000 0.984017 -13698902.934101 7455684.803448 21245981.092971 -336.468231 -2726.789968 763.672418
2458736.500000 0.984712 -13719420.898608 7291831.976705 21290994.986033 -346.826244 -2731.079298 735.871784
2458736.500000 0.985407 -13740557.211678 7127729.457374 21334341.364443 -357.202503 -2735.115642 708.017185
2458736.500000 0.986101 -13762312.519942 6963392.522594 21376017.347998 -367.594203 -2738.898742 680.110874
2458736.500000 0.986796 -13784687.470028 6798836.449499 21416020.056495 -377.998540 -2742.428343 652.155106
2458736.500000 0.987491 -13807682.708564 6634076.515227 21454346.609733 -388.412710 -2745.704189 624.152133
2458736.500000 0.988186 -13831298.882179 6469127.996916 21490994.127508 -398.833907 -2748.726021 596.104210
2458736.500000 0.988881 -13855536.637502 6304006.171701 21525959.729619 -409.259328 -2751.493585 568.013590
2458736.500000 0.989576 -13880396.621162 6138726.316720 21559240.535862 -419.686167 -2754.006624 539.882527
2458736.500000 0.990271 -13905879.479788 5973303.709109 21590833.666037 -430.111621 -2756.264881 511.713274
2458736.500000 0.990966 -13931985.860008 5807753.626005 21620736.239939 -440.532885 -2758.268100 483.508086
2458736.500000 0.991661 -13958716.408451 5642091.344545 21648945.377368 -450.947155 -2760.016024 455.269216
2458736.500000 0.992356 -13986071.771746 5476332.141865 21675458.198120 -461.351625 -2761.508396 426.998917
2458736.500000 0.993051 -14014052.596522 5310491.295103 21700271.821993 -471.743492 -2762.744962 398.699444
2458736.500000 0.993746 -14042659.529407 5144584.081396 21723383.368784 -482.119951 -2763.725463 370.373050
2458736.500000 0.994441 -14071893.217030 4978625.777879 21744789.958293 -492.478197 -2764.449643 342.021989
2458736.500000 0.995136 -14101754.306021 4812631.661691 21764488.710314 -502.815426 -2764.917247 313.648514
2458736.500000 0.995830 -14132243.443007 4646617.009967 21782476.744648 -513.128834 -2765.128017 285.254879
2458736.500000 0.996525 -14163361.274617 4480597.099845 21798751.181091 -523.415615 -2765.081697 256.843339
2458736.500000 0.997220 -14195108.447481 4314587.208461 21813309.139440 -533.672966 -2764.778031 228.416146
2458736.500000 0.997915 -14227485.608228 4148602.612952 21826147.739494 -543.898083 -2764.216762 199.975554
2458736.500000 0.998610 -14260493.403484 3982658.590455 21837264.101049 -554.088159 -2763.397634 171.523817
2458736.500000 0.999305 -14294132.479881 3816770.418107 21846655.343905 -564.240392 -2762.320389 143.063189
2458736.500000 1.000000 -14328403.484046 3650953.373044 21854318.587857 -574.351976 -2760.984773 114.595923
